UniqueId,Year-Month,Counties,AcresBurned,MEDIAN_TMAX,cum_prcp,COUNTY_Alameda,COUNTY_Alpine,COUNTY_Amador,COUNTY_Butte,COUNTY_Calaveras,COUNTY_Colusa,COUNTY_ContraCosta,COUNTY_DelNorte,COUNTY_ElDorado,COUNTY_Fresno,COUNTY_Glenn,COUNTY_Humboldt,COUNTY_Inyo,COUNTY_Kern,COUNTY_Kings,COUNTY_Lake,COUNTY_Lassen,COUNTY_LosAngeles,COUNTY_Madera,COUNTY_Marin,COUNTY_Mariposa,COUNTY_Mendocino,COUNTY_Merced,COUNTY_Modoc,COUNTY_Mono,COUNTY_Monterey,COUNTY_Napa,COUNTY_Nevada,COUNTY_Orange,COUNTY_Placer,COUNTY_Plumas,COUNTY_Riverside,COUNTY_Sacramento,COUNTY_SanBenito,COUNTY_SanBernardino,COUNTY_SanDiego,COUNTY_SanJoaquin,COUNTY_SanLuisObispo,COUNTY_SanMateo,COUNTY_SantaBarbara,COUNTY_SantaClara,COUNTY_SantaCruz,COUNTY_Shasta,COUNTY_Siskiyou,COUNTY_Solano,COUNTY_Sonoma,COUNTY_Trinity,COUNTY_Tuolumne,COUNTY_Ventura,COUNTY_Yolo,COUNTY_Yuba,Month_x_1,Month_x_2,Month_x_3,Month_x_4,Month_x_5,Month_x_6,Month_x_7,Month_x_8,Month_x_9,Month_x_10,Month_x_11,Month_x_12,PC 1,PC 2,PC 3,Class
40f44488-051f-4412-a577-c932f2ce751d,2015-09,Tuolumne,108.0,66.0,13.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.574221820808401,0.1315473944429161,0.28841243031968233,0
897d01d8-dd38-43e2-bcd6-fa62aac03318,2015-10,Butte,104.0,78.7,7.59714285714286,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2602448422117183,-0.3151172271210954,-1.0374418013525593,2
ff28ce24-a13b-4903-85de-faec825de35b,2015-06,SanBernardino,100.0,94.0,2.84222044499618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.7690676539922012,1.150608214027357,-0.6548502279763733,1
9569dcd6-c94f-4849-a90a-db58bfc77bee,2015-09,Monterey,95.0,83.4,3.78001715686275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6598577545557934,0.8043843501660614,-0.2575298743986509,0
598a3d54-ce60-466e-b44f-0e7c8f9e4ff5,2015-07,SanLuisObispo,95.0,87.0,5.15947474747475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.1784978279542417,0.14702540611795806,0.35477737566672707,3
8232dfd5-eda3-4766-83ec-83365cf21d93,2015-07,Shasta,90.0,90.6533333333334,11.9496471014493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.3990285364431454,-1.3103348469722143,0.9000581719152179,3
45a0a39f-b4b0-409c-9057-0942c567b7c3,2015-06,SanDiego,80.0,82.4,4.43292764201768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.2616423327428377,1.8099073844639695,-1.1068356276421922,1
c5e798e2-cba3-4d9a-aa19-389f845bf877,2015-06,Riverside,80.0,91.85,2.92961619875223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.5706446027420096,1.5295663365268974,-1.557444716840486,1
12f68592-30e3-461c-b489-bc99ba52a38a,2015-07,Modoc,77.0,80.5,10.2296565656566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.6999321687909614,-0.35326850129273274,1.9413662746638694,3
dfd02b2e-7e2d-4636-a178-0ebff2d170c8,2015-08,Shasta,75.0,90.65,11.9822557971014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0466493012311626,-1.2539556161384027,0.5860360119805827,3
259d9359-0cc2-4058-bfc2-f28ab2a540f4,2015-07,Shasta,75.0,90.6533333333334,11.9496471014493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.3990017837664328,-1.3102715078831357,0.8998203849826609,3
74635a69-f34f-4c6e-9e09-1a32d732bb42,2015-07,ElDorado,75.0,78.7,13.1748985208118,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3232094610847403,-1.2427637141205072,0.5120557695480119,2
8581f0b0-92da-4ce1-8d6f-e32557515a1e,2015-07,Butte,75.0,90.55,6.89833333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.123585660133689,-0.6929639037176145,-0.02481350975471353,3
3435fd06-f77e-42c3-8fa5-261cf0cb828c,2015-09,Butte,72.0,86.3,7.19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2892168454383401,-0.49487075851616336,-0.4920994172849294,2
bd869df0-5333-4b9f-957f-b3d563f09f94,2015-08,Siskiyou,69.0,86.425,11.6029463869464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.8359121008369289,-0.4291657800007137,0.19375228728802885,3
17b99f78-78b8-4bd1-90fc-5d9c3cb61b95,2015-06,Kern,67.0,95.0,2.78723039215686,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.0111186778101398,1.208402273541181,-1.300770061388197,1
d95a4f8c-008a-4691-b1b2-9173b4dca34d,2015-08,SanBernardino,65.0,97.4,4.06276479983489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.1477726079481827,0.18360968758123128,0.9290121158085485,3
77b8e450-18b2-4fc4-a9d0-403594095482,2015-07,Fresno,60.0,92.0,4.27527472527473,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.5541019133971694,0.44340394367918456,0.924871723070214,3
1ca8b1e7-5590-448b-86ba-6dfa4937baa6,2015-06,Lassen,60.0,83.0,8.16266666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.404320101008935,0.5762547532729512,-0.7997800185824895,1
2d114fe4-57c1-4ac1-a9ec-923dde4d9292,2015-06,Riverside,60.0,91.85,2.92961619875223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.5706089325063928,1.529650788645669,-1.557761766083895,1
8d98f943-8a04-4ad5-b884-84986a521c3f,2015-06,Mariposa,60.0,88.0,6.51904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.5712772365034374,0.04486197227464896,-1.942758757690398,1
e2077d05-1f06-4939-8857-9f630a4b722e,2015-06,Amador,60.0,86.15,12.4072619047619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.5958126899880642,-0.07507221881406884,-2.5669237726037175,1
6c5fcfc7-659a-44ee-b225-c4ae919882e7,2015-08,Shasta,59.0,90.65,11.9822557971014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.046620765042669,-1.2538880544433852,0.5857823725858555,3
e4223f98-44fa-44bd-9ec9-3219206068d2,2015-10,Siskiyou,58.0,72.0130434782609,12.3974918414918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.370702963161625,-0.06245678112239034,-0.487757756888974,2
d0875efe-54fb-4cc2-b647-4f4d210df118,2015-08,SanBernardino,55.0,97.4,4.06276479983489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.1477547728303747,0.18365191364061667,0.9288535911868426,3
3cc1aa4c-b87d-4b4d-99b1-83dc56291b33,2015-08,SanDiego,55.0,87.95,5.77845735777995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.7820148644764277,0.7952603884794516,0.45976952337685456,3
c8fb2c4c-2275-4ad1-aef3-859e332a1a47,2015-07,SanBernardino,54.0,91.6,4.01534544499618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.1107220161923075,0.24213180610815363,1.2863624938433686,3
418c9abb-935a-4157-91a3-f511c197785b,2015-06,Alameda,53.0,76.75,4.4007163263891,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.47388373965135544,1.4083077249995424,-1.5676612916806882,1
f136ba8d-f6bb-4bad-9815-1d56f9dc8650,2015-08,SantaBarbara,52.0,80.7,3.3075641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.24057171427126028,0.8705087095439115,1.614925110270781,0
3f31752f-4f51-4705-9fe4-50beec88a0e8,2015-11,Ventura,50.0,70.25,5.33808585858586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.465267717857331,1.8002047255646247,1.7117343410888746,0
9f031bfa-47bc-4fee-aca1-988462d6ab53,2015-07,Mendocino,50.0,86.29,11.4573484848485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.6395061120769989,-1.087765019847279,1.1112806805409114,3
e1ad9125-1179-4d00-891b-7b62699069d0,2015-09,Kern,45.0,92.25,3.77781475748194,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.2122607666994227,0.4413385646555631,0.1490962130476612,3
a6143c76-aa03-4161-bf5e-4d8e4a1136d2,2015-07,Alameda,45.0,77.8,4.4372163263891,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.12431768168190079,0.48010927109461293,0.359757867028641,3
8e9dca1d-9ae9-4fc3-89ab-815a4d3f09cc,2015-06,Fresno,45.0,91.9,3.98604395604396,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.025169324199332,1.363752264319429,-1.0074867126197993,1
ff70bb48-8823-49d9-b6cd-935cc407aacb,2015-07,Modoc,43.0,80.5,10.2296565656566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.6998715293904129,-0.3531249326908216,1.9408272909500732,3
10a86822-77a8-45b1-8caf-aefd7b679db5,2015-06,SantaClara,42.0,79.1,5.28636769005848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.057714395271526685,0.9863350298219993,-1.3060767574896293,1
75c14933-9916-4dfe-ac66-7d98706a5172,2015-09,Lassen,40.0,78.1,9.54616666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5474859528264101,-0.16522177674242208,0.662285585934291,0
dff0f39c-bed4-4910-9c22-d9ccd4142809,2015-07,Solano,40.0,95.6,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.8149551789166678,-0.7556639697910092,0.15290959809386992,3
e3272697-2587-45ac-b525-76b85fabaa90,2015-06,Napa,38.0,86.1,6.66047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.10327525834660857,0.6240712098007307,-1.690443697636392,1
2513b19f-3509-4e0f-8d87-85785061af02,2015-06,Napa,36.0,86.1,6.66047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.10327169132304716,0.6240796550126083,-1.6904754025607325,1
5046e2ed-e2c3-4932-8f89-64dcdf19022d,2015-09,Trinity,35.0,87.1,11.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.4602383486536775,-0.9127975356579874,0.3379133659840342,3
a4e4603a-f0fc-4d7a-845b-6c668bfcb81e,2015-07,ElDorado,35.0,78.7,13.1748985208118,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3232808015559736,-1.2425948098829638,0.5114216710611932,2
56dc8f9c-98e5-4aad-b3e9-bbee503b29e9,2015-06,Mendocino,35.0,86.35,11.1998484848485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.12062542744698435,-0.1719127370861177,-0.8226010957188555,1
c27d03c6-361e-44b3-8335-a1fe06f88fd7,2015-09,Nevada,30.0,80.1,12.1864791881665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1781178326530934,-1.5196658389952207,0.15816966354123038,2
bb500714-470e-4529-a15a-11d96e85cc68,2015-08,Lassen,30.0,84.5,9.48416666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.6532416532810723,-0.35767901439091704,0.7974099437680948,3
139766ba-33ac-442e-9a6b-b78d270c110a,2015-08,Yuba,30.0,84.7,8.8775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.20601963773269674,-1.2075714677256522,-0.04940937786394621,2
f843961b-2c26-427d-87ba-0bde7ce9ecba,2015-11,Ventura,29.0,70.25,5.33808585858586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.465305171604728,1.8002934002893336,1.7114014393832937,0
ee7ec0f0-4f5d-4fe1-b2fa-bc15f91519b3,2015-07,Placer,26.0,76.2,11.7178826539388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9662828925676786,0.05700389954666865,0.16527923484575757,0
a80b8ab7-eba5-4ef7-9992-0cf828138f1b,2015-07,SanDiego,25.0,82.4,5.75403875312879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.761216501601182,0.8479672579703805,0.8147078160462502,3
296fc88f-e646-4c89-9b46-3ac0f88ff910,2015-07,SanBenito,25.0,81.5,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.8767443972450272,0.6676839599634216,-0.217341799079031,1
98b0706c-ac34-4d9a-9ceb-55996099daed,2015-07,SanDiego,25.0,82.4,5.75403875312879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.761216501601182,0.8479672579703805,0.8147078160462502,3
f251d96b-f29d-46eb-be0a-9f431837d8f5,2015-07,ElDorado,25.0,78.7,13.1748985208118,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.32329863667378217,-1.2425525838235782,0.5112631464394889,2
794934ea-f2b0-4b88-b853-3f2510654e09,2015-06,Mariposa,25.0,88.0,6.51904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.5712148135911082,0.04500976348249915,-1.9433135938663644,1
a992b7d3-64d5-420e-8c26-0ded8f828414,2015-06,Lake,25.0,90.55,8.98833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.4782365022397787,0.13733808522239543,-1.2990865218714585,1
9987126f-9cfe-4cae-baf6-8b0d82969e51,2015-06,Riverside,25.0,91.85,2.92961619875223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.570546509594063,1.5297985798535185,-1.5583166022598622,1
098eb80f-1ecb-489d-baef-1440fa0e98d6,2015-07,Siskiyou,24.0,86.8391304347826,11.5021130536131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.217259100616182,-0.4904732557159618,0.5044290456734005,3
58dda3b8-3643-4f73-bee0-0a4cae0cb079,2015-07,Mendocino,23.0,86.29,11.4573484848485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.6394579572589164,-1.0876510094869385,1.1108526640623084,3
909d6135-070c-4e3b-ba22-23877fb603c3,2015-08,Lake,22.0,89.45,9.51666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.5699194520362405,-0.7118536490985903,0.3260981788770869,3
fbd3c0a8-7191-473c-bb05-43616711b6c5,2015-10,SantaBarbara,21.0,81.0,3.74230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.4514302162228196,0.9631826976483882,0.8262388141183707,0
48284911-67cd-4394-8aad-053d3b2cf5db,2015-07,Riverside,21.0,90.05,4.39507074420677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.9461877032779953,0.5969178239769011,0.3760928826957359,3
ccd896f2-f071-4d26-ba9b-f413de4d6b77,2015-06,Humboldt,20.0,80.8,17.1446276662406,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8947440787817298,-0.15574847618424548,-0.5429771290907522,2
7c98e8db-6a6a-4f66-bfe7-7d24e926c986,2015-06,Napa,19.0,86.1,6.66047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.10324137162277255,0.6241514393135638,-1.6907448944176298,1
