,STATION,NAME,LATITUDE,LONGITUDE,DATE,PRCP,TMAX,COUNTY
39482,USW00023244,"MOFFETT FEDERAL AIRFIELD, CA US",37.4058,-122.0481,2018-06,0.0,76.6,Santa Clara.csv
39485,USW00023244,"MOFFETT FEDERAL AIRFIELD, CA US",37.4058,-122.0481,2018-09,0.0,75.8,Santa Clara.csv
39486,USW00023244,"MOFFETT FEDERAL AIRFIELD, CA US",37.4058,-122.0481,2018-10,0.0,74.6,Santa Clara.csv
39487,USW00023244,"MOFFETT FEDERAL AIRFIELD, CA US",37.4058,-122.0481,2018-11,1.11,67.7,Santa Clara.csv
39488,USW00023244,"MOFFETT FEDERAL AIRFIELD, CA US",37.4058,-122.0481,2018-12,1.12,59.7,Santa Clara.csv
39489,USW00023244,"MOFFETT FEDERAL AIRFIELD, CA US",37.4058,-122.0481,2019-01,2.79,61.4,Santa Clara.csv
39490,USW00023244,"MOFFETT FEDERAL AIRFIELD, CA US",37.4058,-122.0481,2019-02,5.18,56.6,Santa Clara.csv
39491,USW00023244,"MOFFETT FEDERAL AIRFIELD, CA US",37.4058,-122.0481,2019-03,3.01,63.6,Santa Clara.csv
39492,USW00023244,"MOFFETT FEDERAL AIRFIELD, CA US",37.4058,-122.0481,2019-04,0.25,71.1,Santa Clara.csv
39493,USW00023244,"MOFFETT FEDERAL AIRFIELD, CA US",37.4058,-122.0481,2019-05,0.88,69.0,Santa Clara.csv
39494,USW00023244,"MOFFETT FEDERAL AIRFIELD, CA US",37.4058,-122.0481,2019-06,0.0,80.2,Santa Clara.csv
39495,USW00023244,"MOFFETT FEDERAL AIRFIELD, CA US",37.4058,-122.0481,2019-07,0.0,79.0,Santa Clara.csv
39496,USW00023244,"MOFFETT FEDERAL AIRFIELD, CA US",37.4058,-122.0481,2019-08,0.0,82.3,Santa Clara.csv
39937,USC00045123,"LOS GATOS, CA US",37.2319,-121.9592,2012-05,0.0,78.0,Santa Clara.csv
39938,USC00045123,"LOS GATOS, CA US",37.2319,-121.9592,2012-06,0.2,82.7,Santa Clara.csv
39939,USC00045123,"LOS GATOS, CA US",37.2319,-121.9592,2012-12,4.82,56.1,Santa Clara.csv
39940,USC00045123,"LOS GATOS, CA US",37.2319,-121.9592,2013-01,0.61,56.8,Santa Clara.csv
39941,USC00045123,"LOS GATOS, CA US",37.2319,-121.9592,2013-02,0.25,60.9,Santa Clara.csv
39942,USC00045123,"LOS GATOS, CA US",37.2319,-121.9592,2013-06,0.0,84.2,Santa Clara.csv
39943,USC00045123,"LOS GATOS, CA US",37.2319,-121.9592,2013-07,0.0,84.8,Santa Clara.csv
39944,USC00045123,"LOS GATOS, CA US",37.2319,-121.9592,2013-08,0.0,82.0,Santa Clara.csv
39945,USC00045123,"LOS GATOS, CA US",37.2319,-121.9592,2013-09,0.07,81.6,Santa Clara.csv
39946,USC00045123,"LOS GATOS, CA US",37.2319,-121.9592,2013-10,0.0,73.9,Santa Clara.csv
39947,USC00045123,"LOS GATOS, CA US",37.2319,-121.9592,2013-11,0.6,67.7,Santa Clara.csv
39948,USC00045123,"LOS GATOS, CA US",37.2319,-121.9592,2013-12,0.39,58.6,Santa Clara.csv
39949,USC00045123,"LOS GATOS, CA US",37.2319,-121.9592,2014-01,0.11,65.1,Santa Clara.csv
39950,USC00045123,"LOS GATOS, CA US",37.2319,-121.9592,2014-02,1.91,62.5,Santa Clara.csv
39951,USC00045123,"LOS GATOS, CA US",37.2319,-121.9592,2014-03,1.92,70.9,Santa Clara.csv
39952,USC00045123,"LOS GATOS, CA US",37.2319,-121.9592,2014-04,0.93,74.3,Santa Clara.csv
39953,USC00045123,"LOS GATOS, CA US",37.2319,-121.9592,2014-05,0.0,81.2,Santa Clara.csv
39954,USC00045123,"LOS GATOS, CA US",37.2319,-121.9592,2014-06,0.0,85.5,Santa Clara.csv
39955,USC00045123,"LOS GATOS, CA US",37.2319,-121.9592,2014-07,0.0,86.9,Santa Clara.csv
39956,USC00045123,"LOS GATOS, CA US",37.2319,-121.9592,2014-08,0.0,85.5,Santa Clara.csv
39957,USC00045123,"LOS GATOS, CA US",37.2319,-121.9592,2014-09,0.55,82.8,Santa Clara.csv
39959,USC00045123,"LOS GATOS, CA US",37.2319,-121.9592,2014-11,1.99,66.9,Santa Clara.csv
39960,USC00045123,"LOS GATOS, CA US",37.2319,-121.9592,2014-12,10.86,60.5,Santa Clara.csv
39961,USC00045123,"LOS GATOS, CA US",37.2319,-121.9592,2015-02,3.4,68.2,Santa Clara.csv
39962,USC00045123,"LOS GATOS, CA US",37.2319,-121.9592,2015-03,0.05,74.3,Santa Clara.csv
39963,USC00045123,"LOS GATOS, CA US",37.2319,-121.9592,2015-06,0.0,85.2,Santa Clara.csv
39964,USC00045123,"LOS GATOS, CA US",37.2319,-121.9592,2015-12,1.7,56.4,Santa Clara.csv
39965,USC00045123,"LOS GATOS, CA US",37.2319,-121.9592,2016-01,6.33,58.8,Santa Clara.csv
39966,USC00045123,"LOS GATOS, CA US",37.2319,-121.9592,2016-02,0.81,68.9,Santa Clara.csv
39967,USC00045123,"LOS GATOS, CA US",37.2319,-121.9592,2016-04,1.18,73.2,Santa Clara.csv
39968,USC00045123,"LOS GATOS, CA US",37.2319,-121.9592,2016-05,0.21,76.0,Santa Clara.csv
39969,USC00045123,"LOS GATOS, CA US",37.2319,-121.9592,2016-07,0.0,86.7,Santa Clara.csv
39970,USC00045123,"LOS GATOS, CA US",37.2319,-121.9592,2016-08,0.0,83.5,Santa Clara.csv
39971,USC00045123,"LOS GATOS, CA US",37.2319,-121.9592,2016-09,0.0,83.1,Santa Clara.csv
39972,USC00045123,"LOS GATOS, CA US",37.2319,-121.9592,2016-10,2.76,73.0,Santa Clara.csv
39973,USC00045123,"LOS GATOS, CA US",37.2319,-121.9592,2016-11,1.28,65.9,Santa Clara.csv
40072,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2012-01,5.35,55.8,Santa Clara.csv
40073,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2012-02,3.39,52.1,Santa Clara.csv
40074,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2012-03,9.5,51.8,Santa Clara.csv
40075,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2012-04,4.34,58.9,Santa Clara.csv
40076,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2012-05,0.2,67.2,Santa Clara.csv
40077,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2012-06,0.48,74.0,Santa Clara.csv
40078,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2012-07,0.02,77.3,Santa Clara.csv
40079,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2012-08,0.04,82.4,Santa Clara.csv
40080,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2012-09,0.01,80.7,Santa Clara.csv
40081,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2012-10,1.13,69.1,Santa Clara.csv
40082,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2012-11,10.54,60.5,Santa Clara.csv
40083,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2012-12,16.74,49.9,Santa Clara.csv
40084,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2013-01,1.28,54.3,Santa Clara.csv
40085,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2013-02,1.07,56.0,Santa Clara.csv
40086,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2013-03,2.1,62.4,Santa Clara.csv
40087,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2013-04,1.48,68.2,Santa Clara.csv
40088,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2013-05,0.19,69.2,Santa Clara.csv
40089,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2013-06,0.13,75.6,Santa Clara.csv
40090,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2013-07,0.0,81.5,Santa Clara.csv
40091,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2013-08,0.0,78.8,Santa Clara.csv
40092,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2013-09,0.98,75.7,Santa Clara.csv
40093,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2013-10,0.32,71.0,Santa Clara.csv
40094,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2013-11,1.6,62.6,Santa Clara.csv
40095,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2013-12,1.05,58.5,Santa Clara.csv
40096,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2014-01,0.07,63.6,Santa Clara.csv
40097,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2014-02,9.63,57.3,Santa Clara.csv
40098,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2014-03,4.08,62.3,Santa Clara.csv
40099,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2014-04,1.83,66.5,Santa Clara.csv
40100,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2014-05,0.41,70.7,Santa Clara.csv
40101,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2014-06,0.0,77.5,Santa Clara.csv
40102,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2014-07,0.0,82.1,Santa Clara.csv
40103,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2014-08,0.04,79.9,Santa Clara.csv
40104,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2014-09,1.18,79.5,Santa Clara.csv
40105,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2014-10,1.14,74.0,Santa Clara.csv
40106,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2014-11,5.7,63.0,Santa Clara.csv
40107,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2014-12,16.4,54.1,Santa Clara.csv
40108,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2015-01,0.02,62.4,Santa Clara.csv
40109,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2015-02,7.45,63.2,Santa Clara.csv
40110,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2015-03,0.67,68.2,Santa Clara.csv
40111,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2015-04,2.57,64.2,Santa Clara.csv
40112,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2015-05,0.41,60.9,Santa Clara.csv
40113,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2015-06,0.24,79.1,Santa Clara.csv
40114,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2015-07,0.12,77.9,Santa Clara.csv
40115,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2015-08,0.01,79.3,Santa Clara.csv
40116,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2015-09,0.02,79.5,Santa Clara.csv
40117,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2015-10,0.26,76.1,Santa Clara.csv
40118,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2015-11,0.78,56.2,Santa Clara.csv
40119,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2015-12,12.12,49.4,Santa Clara.csv
40120,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2016-01,11.37,52.4,Santa Clara.csv
40121,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2016-02,2.04,63.3,Santa Clara.csv
40122,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2016-03,15.23,59.0,Santa Clara.csv
40123,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2016-04,5.59,64.6,Santa Clara.csv
40124,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2016-05,0.25,68.0,Santa Clara.csv
40125,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2016-06,0.0,79.9,Santa Clara.csv
40126,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2016-07,0.0,81.7,Santa Clara.csv
40127,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2016-08,0.0,81.1,Santa Clara.csv
40128,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2016-09,0.0,79.4,Santa Clara.csv
40129,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2016-10,6.43,65.4,Santa Clara.csv
40130,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2016-11,4.85,63.4,Santa Clara.csv
40131,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2016-12,8.32,51.9,Santa Clara.csv
40132,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2017-01,19.82,50.3,Santa Clara.csv
40133,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2017-02,17.23,53.0,Santa Clara.csv
40134,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2017-03,1.58,62.1,Santa Clara.csv
40135,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2017-04,3.69,61.8,Santa Clara.csv
40136,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2017-05,0.0,69.6,Santa Clara.csv
40137,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2017-06,0.08,78.2,Santa Clara.csv
40138,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2017-07,0.0,83.8,Santa Clara.csv
40139,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2017-08,0.0,82.4,Santa Clara.csv
40140,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2017-09,0.1,78.0,Santa Clara.csv
40141,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2017-10,0.8,73.4,Santa Clara.csv
40142,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2017-11,6.63,60.5,Santa Clara.csv
40143,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2018-01,8.39,57.5,Santa Clara.csv
40144,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2018-02,0.57,58.5,Santa Clara.csv
40145,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2018-03,10.09,55.4,Santa Clara.csv
40146,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2018-04,4.57,63.2,Santa Clara.csv
40147,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2018-05,0.35,64.0,Santa Clara.csv
40148,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2018-06,0.0,75.3,Santa Clara.csv
40149,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2018-07,0.01,85.1,Santa Clara.csv
40150,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2018-09,0.0,79.2,Santa Clara.csv
40151,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2018-10,0.02,72.8,Santa Clara.csv
40152,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2018-11,6.99,65.9,Santa Clara.csv
40153,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2018-12,4.14,53.7,Santa Clara.csv
40154,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2019-01,11.31,54.7,Santa Clara.csv
40155,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2019-02,16.6,47.6,Santa Clara.csv
40156,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2019-03,8.69,55.2,Santa Clara.csv
40157,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2019-04,1.76,65.3,Santa Clara.csv
40158,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2019-06,0.0,78.2,Santa Clara.csv
40159,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2019-07,0.0,79.6,Santa Clara.csv
40160,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2019-08,0.0,81.1,Santa Clara.csv
40161,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2019-09,0.06,75.8,Santa Clara.csv
40162,USC00048273,"SKYLINE RIDGE PRESERVE, CA US",37.3133,-122.185,2019-11,1.89,65.0,Santa Clara.csv
40163,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2012-01,0.91,61.8,Santa Clara.csv
40164,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2012-02,0.67,64.0,Santa Clara.csv
40165,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2012-03,1.98,63.9,Santa Clara.csv
40166,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2012-04,1.88,70.2,Santa Clara.csv
40167,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2012-05,0.0,74.8,Santa Clara.csv
40168,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2012-06,0.15,78.7,Santa Clara.csv
40169,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2012-07,0.0,79.9,Santa Clara.csv
40170,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2012-08,0.0,80.0,Santa Clara.csv
40171,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2012-09,0.01,77.4,Santa Clara.csv
40173,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2012-11,2.58,67.2,Santa Clara.csv
40174,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2012-12,4.24,58.0,Santa Clara.csv
40175,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2013-01,0.7,58.1,Santa Clara.csv
40176,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2013-02,0.37,61.2,Santa Clara.csv
40177,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2013-03,0.88,67.0,Santa Clara.csv
40178,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2013-04,0.26,73.2,Santa Clara.csv
40179,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2013-05,0.01,74.8,Santa Clara.csv
40180,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2013-06,0.04,79.1,Santa Clara.csv
40181,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2013-07,0.0,80.3,Santa Clara.csv
40182,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2013-08,0.0,78.8,Santa Clara.csv
40183,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2013-09,0.66,79.0,Santa Clara.csv
40184,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2013-10,0.0,73.3,Santa Clara.csv
40185,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2013-11,0.77,67.4,Santa Clara.csv
40186,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2013-12,0.13,60.3,Santa Clara.csv
40187,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2014-01,0.12,65.9,Santa Clara.csv
40188,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2014-02,2.66,62.6,Santa Clara.csv
40189,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2014-03,1.35,70.1,Santa Clara.csv
40190,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2014-04,0.65,72.2,Santa Clara.csv
40191,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2014-05,0.0,77.0,Santa Clara.csv
40192,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2014-06,0.01,79.3,Santa Clara.csv
40193,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2014-07,0.0,81.0,Santa Clara.csv
40194,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2014-08,0.0,79.6,Santa Clara.csv
40195,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2014-09,0.36,78.2,Santa Clara.csv
40196,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2014-10,0.62,77.7,Santa Clara.csv
40197,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2014-11,1.57,67.0,Santa Clara.csv
40198,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2014-12,7.74,60.9,Santa Clara.csv
40199,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2015-01,0.01,62.3,Santa Clara.csv
40200,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2015-02,1.74,67.7,Santa Clara.csv
40201,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2015-03,0.19,72.7,Santa Clara.csv
40202,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2015-04,0.88,70.6,Santa Clara.csv
40203,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2015-05,0.5,68.6,Santa Clara.csv
40204,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2015-06,0.1,79.0,Santa Clara.csv
40205,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2015-07,0.0,79.7,Santa Clara.csv
40206,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2015-08,0.02,81.7,Santa Clara.csv
40207,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2015-09,0.01,82.4,Santa Clara.csv
40208,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2015-10,0.06,79.1,Santa Clara.csv
40209,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2015-11,2.42,62.9,Santa Clara.csv
40210,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2015-12,2.23,58.4,Santa Clara.csv
40211,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2016-01,4.09,60.6,Santa Clara.csv
40212,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2016-02,0.31,69.0,Santa Clara.csv
40213,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2016-03,3.96,67.1,Santa Clara.csv
40214,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2016-04,1.53,72.3,Santa Clara.csv
40215,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2016-05,0.32,74.7,Santa Clara.csv
40216,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2016-06,0.0,81.5,Santa Clara.csv
40217,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2016-07,0.0,81.7,Santa Clara.csv
40218,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2016-08,0.0,79.7,Santa Clara.csv
40219,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2016-09,0.0,81.5,Santa Clara.csv
40220,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2016-10,1.56,74.5,Santa Clara.csv
40221,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2016-11,1.31,68.3,Santa Clara.csv
40222,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2016-12,1.51,59.1,Santa Clara.csv
40223,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2017-01,5.61,57.4,Santa Clara.csv
40224,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2017-02,5.27,61.4,Santa Clara.csv
40225,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2017-03,1.46,67.7,Santa Clara.csv
40226,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2017-04,1.68,69.9,Santa Clara.csv
40227,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2017-05,0.0,75.5,Santa Clara.csv
40228,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2017-06,0.02,79.7,Santa Clara.csv
40229,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2017-07,0.0,84.1,Santa Clara.csv
40230,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2017-08,0.0,82.3,Santa Clara.csv
40231,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2017-09,0.04,85.2,Santa Clara.csv
40232,USW00023293,"SAN JOSE INTERNATIONAL AIRPORT, CA US",37.3591,-121.92399999999999,2017-10,0.22,79.5,Santa Clara.csv
