AcresBurned,Counties,Name,UniqueId
150,Orange,Holy Fire,d045584a-8838-4d64-91dc-3ebfbcd8e708
150,San Luis Obispo,Shedd Fire,1d76ca50-aa10-4f90-bd99-a80bcf2eacce
150,Butte,Neal Fire,28ffc826-6789-429c-9801-f3a02dbb320a
150,Fresno,George Fire,23ec2f69-da30-4983-80c2-1f04bfea6f9a
150,Stanislaus,Diablo Fire,873074c8-4b6d-417b-a78c-1d1430027805
150,Alameda,Highland Fire,6a48000a-6198-46dd-9a91-0b0159183145
150,San Diego,Dehesa Fire,5a633180-7b70-4fb6-b859-b5826775b5fc
150,Contra Costa,Sky Fire ,64104ca2-a187-4b11-bb43-e22253bbcb52
150,Ventura,Briggs Fire,c003df4f-d19c-4e21-a90f-81d3f14aaf99
150,Monterey,Nacimiento Fire,9d69b6cb-1dee-43df-83ca-b2b5485006d7
150,El Dorado,Sliger Fire,94e0a869-04f6-4265-9c1f-c53fbdde98ad
149,Los Angeles,Magic Fire,794412f2-1ba2-4217-ac38-49272a96fb6f
149,Mariposa,Valley Fire,f8a2fd4a-286e-4688-8a5c-fa2ad98751ab
148,Placer,Dyer Fire,ac723863-413e-43f8-b4b6-2311e81e36ae
148,Trinity,River Fire,eb8b50ba-b6bc-4668-b3f1-dcdbfbe71b17
147,San Joaquin,Bird Fire,86166c24-3a85-42e3-a53a-ebb1d935fb8a
147,San Bernardino,Sierra Fire,d18da394-5ed4-4004-8dea-600e15d398e4
146,Humboldt,Horse Fire,cbaa4a28-c732-4c11-9d44-7da6c3bd8e42
146,Mendocino,Grape Fire,efa1dc61-85e3-4fb6-b6f6-04c3845d9ca6
145,Fresno,Frame Fire,e55dd16e-1712-4b97-a2f3-add0877b98cd
145,San Bernardino,Old Water Fire,956f8cd5-f4fb-43d7-8a34-1bb5db551995
144,Santa Clara,Canyon Fire,329ac0b8-a2c1-4a72-bd09-dd86c477162b
143,Butte,Soda Fire,01202971-a157-41f8-91cc-cf7c3b8f9473
143,Shasta,Dry Fire,dcbc7afb-cdef-49a3-822e-20bbaa86a5d0
140,Stanislaus,Maze Fire,380634ff-2fe6-48b0-a1f6-97a889551d2f
140,El Dorado,Ranch Fire,2fd950a8-fadb-467c-ab59-88e7ea007738
140,Solano,Glencove Fire ,c9f9ded3-170f-4b04-a50e-2c03153c663f
139,Riverside,Temecula Fire,403e6185-c0e1-4b8f-a290-b50553a47b67
139,Alameda,Patterson Fire,d35fa87b-0f19-4dd8-8739-4bdbc92d1361
138,Kern,Famoso Fire,73083049-8bc2-4444-911b-f3d0812fb70c
137,Fresno,Mud Fire ,ff8701f0-a12a-4b40-baa9-b58c4e2e31f3
137,Plumas,Ward Fire,84cb525c-7a90-4d31-8d55-d9729c05b286
136,El Dorado,French Fire,f7a51800-b219-428c-aef0-ee5fa5de4d64
136,Calaveras,Parrots Fire,190306eb-357b-40d2-9871-92cdd8784332
135,Napa,Steele Fire,2410754e-b988-4f4f-b7ee-21f954c2bbf2
135,Madera,Red Fire,0f537c6f-8a74-48f4-9fbf-ad00942ffba0
135,Los Angeles,Gorman Fire,ce6fb2ba-9799-4b36-a64f-8bf02392d6ee
135,Tulare,King Fire,5f0c7697-7be3-49af-b98c-f5789e3ca6f9
134,Tulare,Angora Fire,d332a628-6290-4e91-b8d0-4dc663b80c38
134,Butte,Skyway Fire,a2d42b3a-32a4-4b57-a8c2-91e5d046bbb6
132,Fresno,Avocado Fire,f1769b9d-c522-4a0d-92a7-f9c8321b9f1d
131,Lassen,Horse Fire,97c4d72f-c1e9-425e-9dcf-44150047af92
131,Ventura,South Fire ,c1574fd4-92ca-400f-84cb-b10f18ebb4bd
130,Butte,Bangor Fire,b4940174-75d0-4f5e-b505-4a66c17a9157
130,San Diego,Border Fire,10a447c8-708f-44a3-8679-251500c761d6
130,Lassen,R-1 Fire,5f7b19a6-5f22-49ac-bf0e-ecef96385d37
130,Mendocino,Usal Fire,5edb4ec4-615c-45fb-a236-9a4225eedaff
130,Riverside,Shady Fire,e98603d2-f44e-4a9e-b83d-5e9f94766b53
130,San Luis Obispo,Olive Fire,87d7fb46-00f9-4bae-ba35-a7ef8e58a70e
130,Mariposa,Haigh Fire,50567f4a-c56d-4d73-9855-f5d81fa74025
130,Calaveras,Point Fire,f30518d1-83ef-440c-8058-d4189bfedab7
128,Los Angeles,Pico Fire,6e0b516c-9da1-4ff7-a0ce-3251b2cbabb9
128,Santa Clara,Reservoir Fire,3934f762-ba99-471a-b1d9-dc064276c383
128,Trinity,Democrat Fire,da522578-443a-4c52-a9bb-d72bbb84dcdb
128,Shasta,Oak Fire,2b043a7e-234c-43f7-852c-21fcb9ddc200
128,Modoc,Goose 2 Fire,d5ebf295-49d5-4a6a-ae13-47a921355e19
127,Glenn,Open Fire,3db90629-694f-43d7-b46a-6378f6bc1472
127,Siskiyou,Shastina Fire,e84f2881-743c-4e36-863d-ddb37c2540d3
126,Fresno,Tumey Fire,d804eebf-71de-46de-90c2-cdf0694d27e3
125,Mariposa,Coronado Fire,8779fe43-665b-4643-a730-6344c44018c7
125,Santa Clara,Curie Fire,7a5c1b23-ac7c-44de-8f1a-1866ea9bf617
125,San Diego,Gun Fire,a67fe9bc-b8ec-4ed1-a2e8-06623aab7039
125,San Bernardino,Sterling,0683b4a7-6a8c-4339-abc1-dfbe64dcb5a1
125,Sonoma,Yellow Fire,64e4f81e-d872-44c4-ba8d-111fa77124ba
124,Tuolumne,Twist Fire,1f8c73d1-2cb8-4e98-bd44-d6dccd601c7e
124,Solano,California Fire,2b403f03-fe84-450a-90b7-befb8acc7e70
124,Merced,152 Fire,f9e85371-fc46-4f54-822c-7dcdaadde551
124,Riverside,Smiley Fire,9795afee-7e60-4ab3-b5c3-7df67f91c5f9
123,Fresno,Green Fire,a32de567-3d32-434a-9128-7947deaec3bb
122,Riverside,Stewart Fire,58d62aeb-29f5-45f5-93ac-a657b0708149
122,Mono,Rock Creek Fire,0539e095-5108-4b9a-8736-65772440e9e8
122,San Joaquin,Collier Fire,a4df2aae-dab6-4531-b4f4-a535f77b483f
121,Fresno,Hill Fire,72cb3684-c194-4180-bdfe-22775f86a594
120,Calaveras,Reed Fire,2b382ade-87e2-4cff-92f7-67328139d7eb
120,San Diego,Weisgarber Fire,779c4b9a-19bf-487f-ba65-6589aea27420
120,Lake,Cantwell Fire,20ba8b6b-78d4-46a7-995b-d8fa38cbf3b8
120,San Luis Obispo,Margarita Fire,17cd878b-0d5d-49ff-b205-7e0203908f4c
120,Riverside,Lamb Fire,45a205f4-bcd2-44bd-886b-26260c686ce7
120,Tulare,Market Fire,87760805-5b1a-486e-91c4-590557929182
120,Stanislaus,Coe Fire,648cfdd4-f3f5-4faf-8ab1-a6f2cb5d9a6c
120,Placer,Brewer Fire,072e04ed-1f34-45e8-b7c2-3788ebf3be4c
120,San Luis Obispo,Bitter Fire ,e1e4dad4-7ea6-48ec-b34d-3128cf55cc43
117,Calaveras,Maria Fire,2f9f1bf9-6188-46a2-b91f-f212cdd21528
117,Plumas,Murphy Fire,b9f703f7-18bb-4845-a480-ce7d63b5f57a
116,San Benito,Idria Fire,a0b16523-d6f9-4a21-809d-4f2bdbc2bea7
116,Santa Clara,Bridle Fire,8d5856ff-4cd4-4b88-afb0-c6df08f548a8
116,Alameda,Fallon Fire,e8c7f247-bc31-4e5b-bf71-fe903366d9e5
116,El Dorado,Union Fire,db009f8f-8b9d-44bb-a3f6-83f319c84d72
116,Modoc,3-11 Fire,0da79ccb-9701-4c27-8831-f10593fb8a90
115,Mariposa,Wheeler Fire,8f98a50c-fac6-4dcd-844f-76c49891f0f6
115,Kern,Woody Fire,d3beabf6-63e9-4cad-a17c-58bb36abd7ac
114,Calaveras,Mark Fire,fe668595-0980-4f41-af0c-3f14c4d391c2
114,Santa Clara,Sierra Fire,4c88252e-34a5-4912-a590-2c4539866c62
114,Napa,Canyon Fire,4b885d8c-8951-46c5-a3d1-520cfd0ac964
114,Kern,Pine Fire,471980a3-9ffb-4b1f-8e51-eabb9736b51b
113,Inyo,Bridges Fire,1faad916-32b9-4cd0-94b8-dacfe71fa9f8
113,Santa Barbara,Holiday Fire,76725105-a814-4e8d-bd5b-d0f2f1879dae
112,Butte,Coal Fire,5f422963-a30c-4cda-9427-7a0e028b6039
112,Tuolumne,Tulloch Fire,72c7a5c9-82c2-44c4-8bf2-241fb36e1ee7
111,Lassen,Shinn Fire,a0d1975a-fe2c-411d-93c0-13b479eee916
111,Butte,Lone Fire,1b1ba02e-9db3-4224-9d8d-06d5df529f16
111,Fresno,Flat Fire,90473f02-6572-4a9b-9451-1a18a4bee1ed
110,Sacramento,Apple Fire,20348e67-4eac-42ae-ad4e-57ca0add2914
110,Placer,Riosa Fire,38fd77e5-9688-42b4-b092-f517e75ef7a8
110,San Bernardino,Cleghorn Fire,c7f05927-66a4-403c-9048-aeb42eca0211
110,Santa Barbara,Windmill Fire,389e3075-51b9-45a8-ab9a-a75b03225c8d
110,Tehama,36 Fire,ffbc1cb8-be33-4483-8442-85ab2587dce4
109,Shasta,Walker Fire,dbd39ec2-546c-4afc-9ff2-b1939eead03e
108,Fresno,Cobble Fire,737f9bb2-5a43-4730-94c1-4031bce6d626
108,Tuolumne,Oak Fire,40f44488-051f-4412-a577-c932f2ce751d
108,Fresno,Clinton Fire,a2cfda2a-21c1-4e45-90b5-37d931b4a926
107,Lassen,3-2 Willow (Previously H-1 Fire),9a9bc21f-36f5-4092-b98e-c0d584d198db
106,Mendocino,Western Fire,9d63cbd8-7dbf-4b2d-918d-036e3a282d2d
106,Fresno,Lake Fire,d529636e-33d0-484b-9c6f-093ba33736b7
105,Riverside,Canyon Fire,380df891-161a-44c7-a244-d7dda9d5fd32
105,San Luis Obispo,Poly Fire,cb3599f6-751d-4072-8db1-6e366ac603c9
105,Los Angeles,West Fire ,eb975e90-a689-40fc-8f44-b13c774de0e8
105,San Diego,River Fire,811b6ea7-2a1b-414b-90fa-9edc6db21d46
105,Monterey,Freeman Fire,58317b8d-7f4d-466f-b2c7-035c25fb00f0
104,Butte,Munjar Fire,897d01d8-dd38-43e2-bcd6-fa62aac03318
103,Lake,Cache Fire,ef9c8f82-8607-4c53-9bdd-5196e6a1071c
103,Madera,Broken Fire,8e920d15-72f4-4e76-a3b4-22a364d6cf19
103,Tehama,Jelly Fire,e1ab6577-7ce9-4b19-bb29-68b5bdd699b6
103,Butte,Humboldt Fire,510c877d-b80b-423f-b7e0-4276ce646f4a
103,Modoc,Meadow Fire (Not a CAL FIRE incident),2f735b66-c275-4557-a8ad-0ff60e0552f3
102,Fresno,Coalinga Fire,4adae6c4-71c9-46d1-9743-e04f186b2c3e
101,Modoc,Little Fire,91669a3c-d533-4eaa-a8d7-505d55f89e46
101,Santa Clara,Lariat Fire,580ce9d9-b8dc-4dc1-9f10-11bf48df9492
100,Santa Barbara,Range Fire,bc2edb86-fb4b-4dba-a9e0-5339f27d9bce
100,San Diego,Border Fire,8c46fde6-7a1c-482b-97cc-afff1bc5d27c
100,Solano,Timm Fire,03d74bbd-627c-47af-a2e9-5351e6e16f6a
100,San Diego,Cloverdale Fire,791a3a00-2c51-4679-b4b7-27cc77ec699d
100,Tulare,Balch Fire,e775e724-0a1b-4156-a477-623031c09b0e
100,Santa Clara,Bailey Fire,40dec759-8a09-439c-8c95-14b4a248c033
100,Kern,Hart Fire,f645bf93-57a3-4fdf-9544-d255f8311dc9
100,San Luis Obispo,Water Fire,31c47bb9-1913-463e-95e4-86e48fadfda6
100,San Bernardino,Sterling Fire,ff28ce24-a13b-4903-85de-faec825de35b
100,Riverside,Interstate Fire,58054798-7e26-4aa0-8af9-a4c91ebcca8b
100,Shasta,Cow Fire,8a4c92b3-c1aa-41e0-aaed-999d73f0a418
100,San Bernardino,Box Fire,1a4aeaa6-7f90-420f-ad6b-6942658a7fee
100,Los Angeles,Bee Fire,c6044e8d-c054-44f2-bc92-24510df4deef
100,Tuolumne,Murphy Fire,98bfbb7c-8446-4e2e-a268-7e961353723c
100,San Diego,Border Fire,e077e091-f890-477c-b948-eb23774b432e
100,Lake,Saratoga Fire,cd91c23b-9e4f-484f-bb5a-09881545da38
100,San Diego,Church Fire,773795d8-5801-4f7c-a2fe-3f8d0ae18f51
100,Sonoma,Oakmont Fire (Central LNU Complex),3f481060-1106-4857-8ac3-374a68763922
100,Lake,Long Fire,a7ecc679-7fbc-4370-9a55-8e17bf262a2e
100,Santa Clara,Bally Fire,7b02d757-4f96-4616-99d5-04e4eaa34440
100,Fresno,Parkfield Fire,a983c540-b47c-4250-a65d-c5d3d76c9b3b
100,Santa Clara,Tilton Fire,a8ab00de-6074-45a0-9e3d-f43b090e8346
100,San Bernardino,Mile Fire,32a79e9b-8ce3-477e-b698-2eb16ef66aac
100,Stanislaus,Diablo Fire,e952af56-3233-4e53-b611-d437220ea750
100,San Diego,Feather Fire,d96a2f4f-8e4d-4534-abe2-d90530e2bbc3
100,Monterey,Bradley Fire,947aab39-3d8a-4841-8fc3-d129d8bbf6a3
99,San Bernardino,Oak Fire,666b3951-76ce-4351-abc6-3e0518d44901
98,Riverside,Kennedy Fire,7b283f4f-c613-4840-aa90-1f6e9fa1573a
98,Mendocino,Highland Fire,b20a2031-12c9-4e9c-9f44-ac82c26e6c66
97,San Bernardino,Little Fire,b5109726-5e91-4c10-96f8-2a5bb72e5a59
97,Modoc,Davis Creek Complex,308ce8d5-67c8-4edb-9e2f-bf6295f98d7e
97,San Diego,Sawday Fire ,a6701bb9-7086-4dbc-ac5f-8c98eeb0279a
97,Lassen,Coyote Fire,2b84c8a2-e2e8-45a2-9221-e8075608c218
96,Monterey,Sam Fire,63e41793-2c9c-4dda-98e0-62b5069514a7
96,Riverside,Orange fire,777caabb-3850-4db2-ba02-2d95fda38db6
96,Amador,Roadrunner Fire,bf59bc5b-1398-4ae5-adef-6f61b9ee1b90
95,San Luis Obispo,Thompson Fire ,63b69be6-bd39-4bb4-aee1-7b59dbf7c360
95,Kern,Sheep Fire,d7365a2a-a113-4693-92d3-152f52b0d743
95,San Benito,Mercury Fire,2a04ab08-1412-4a3d-b6b2-7e5fc48f99e5
95,Monterey,Laureles Fire,9569dcd6-c94f-4849-a90a-db58bfc77bee
95,San Luis Obispo,Deer Fire,598a3d54-ce60-466e-b44f-0e7c8f9e4ff5
94,Riverside,Toro Fire ,0089d3c4-c554-46e1-8eb9-af95e4dfae0c
94,San Luis Obispo,Creek Fire,ac469123-da14-4821-b824-c6cf66138514
94,El Dorado,Irene Fire,7e60b4f7-8497-4155-9879-a3198b2ce696
92,Butte,Branch Fire,0b51d3d5-bb3a-426d-9c12-c1878a01d7cf
92,Riverside,Reed Fire,ab009bd1-6784-4fda-a931-532520742a8b
91,Butte,Wilbur Fire,549222c5-1be6-4453-896a-caebd19b0bee
91,Madera,Lilly 2 Fire,2b765a08-c770-4b19-baa8-00dffe3fa838
91,Siskiyou,Bar Fire,8b4a5b95-3f51-4038-a7ea-b5ed3c73c2e5
91,Butte,Dunstone Fire,5080eb51-53e5-4338-95ec-618efe2bd7d1
91,Fresno,Auberry Fire,89f34aa8-eaf3-4d19-8ef0-005102e82831
91,Ventura,Wendy Fire,fd21c9dc-a89f-4a29-990b-33b95ae2adc9
90,Mendocino,Peach Fire ,eabc7fc2-d02b-480a-9472-7c7677e812cb
90,San Joaquin,Whiskey Fire,12528e0f-03e0-4598-8df0-e3017fa7382a
90,Mariposa,Valley Fire,a856545c-5922-4d6a-bffb-2048188c0fa3
90,Shasta,Trinity Fire,2f3e47bb-8595-4c9f-bfa6-6fd76e465c12
90,Riverside,Water Fire,13850faa-5bab-4fd7-bac3-433ce9250c4d
90,Shasta,Sprig Fire,8232dfd5-eda3-4766-83ec-83365cf21d93
90,Madera,Daulton Fire,eeef101a-3a50-4407-8e6d-cd80d0d07599
89,Lassen,3-16 Fire,62b14189-aea8-4dcb-8702-a1dfc11abda7
88,Butte,Santos Fire,c55cc099-43f6-4a55-81b4-59ee03618511
88,Placer,Moore Fire,d570e949-a098-4af0-84a4-d70c4a0e89c9
88,Lassen,Horn Fire,79968306-21a9-465e-acbe-4ea715c70ab5
88,Madera,Redinger Fire,f6555118-f01e-4524-a14d-e01303a482db
88,Merced,Plaza Fire,d77a050b-9928-49bf-92de-1159edddd07c
88,Tehama,Flores Fire,f88a7291-9122-49fa-864d-b807fa360393
87,Lake,Ridge Fire,2049dbb6-1a87-4d9d-abde-092d35072934
87,Sacramento,Scott Fire,fbe85bec-6399-442f-8a3f-ca4a25bb2b3b
86,Ventura,Vista Fire,fc8f89b5-988a-4a23-b9e3-333cc690363e
86,San Luis Obispo,Frazier Fire,42fbaa73-e3c8-44ac-bf83-a576be6a804f
86,Tulare,Advance Fire,2a6270c5-859f-4ffa-91c2-ecbee5ebdd7b
85,Humboldt,Saw Fire,dd6c5dfb-e5f5-4c1b-ab7f-aa9f3a4f60fc
85,Riverside,Marlborough Fire,7bc10ea0-55b4-40bd-8eca-36ec10106528
85,San Bernardino,Dollar Fire,84c8a735-9e8f-4310-84ab-39079ad1ea14
85,Santa Clara,Ranch Fire,5da65d7f-cc75-4c0c-b221-1a1e3000a120
85,Tuolumne,Tulloch Fire,ffec404e-dea9-4175-8c50-8f2b0ca3efdd
85,Madera,Grub Fire,8505d2db-7c6f-445e-9bff-407e99cac614
85,Calaveras,Oak Fire,06ae83a9-125e-4cf5-826e-8b541b2308fd
85,El Dorado,Country Fire,89008310-149d-480f-946f-4ce5a2a71c3f
85,San Luis Obispo,Adelaida Fire,a97d2b3a-3a53-424f-852c-5f1b8d199cc3
84,Nevada,Boca Fire,605ac5e1-9903-45ba-872d-3d9c437457d7
84,Yolo,Dunnigan Fire,b6b6ef56-0d7f-4c97-b072-74b712aa1e65
84,Sacramento,Browns Fire,12e44df4-d425-4f09-96b9-25256ffbdcb2
83,Calaveras,Cheyenne Fire,a56880f1-16c0-4d23-8f5a-b9ac436694bb
83,San Benito,Old Fire,fb7d6492-444e-420c-9111-0f8999d3af04
83,Siskiyou,Tree Fire,4ba68199-b45d-49da-91e8-bee9921b621b
83,Tuolumne,Tulloch Fire,e7910549-a5ca-4712-bd04-349c49c1ba15
82,Mendocino,Retek Fire,e9e43213-b2fc-47bc-92cd-117ccd6e4780
82,Monterey,Country Fire,e65c3e0b-08d9-43cf-b1ac-8e57d5f407fc
81,Solano,Timm Fire ,ce97fe6d-a635-45f1-bc18-cdd1698673c2
81,San Bernardino,Milpas Fire,9e6b72f0-5f8a-41fe-a60d-40d7bc2f5637
81,Riverside,Meadow Fire,72384606-035c-4d00-8887-84a9da7d0e57
81,San Diego,Loma Fire,d12bbce8-5acb-43ef-a259-4fbaf90d32ff
80,San Luis Obispo,Shandon Fire,9c03d484-e442-4eaa-8a7b-99d6c769750a
80,Madera,Serpa Fire,3e9fd887-dc53-4d90-a8b4-492670fcab8f
80,Tehama,Hoag Fire,10a8344d-e2c6-4585-8094-bbb30e48db8c
80,Riverside,Harrison Fire,c5e798e2-cba3-4d9a-aa19-389f845bf877
80,San Diego,Otay Fire,45a0a39f-b4b0-409c-9057-0942c567b7c3
80,Contra Costa,Marsh Fire,dc1a83b0-500c-440f-85d7-7090884f5487
80,Santa Clara,Casa Fire,f2d201e0-515b-4df7-96f4-0ff840da4ed3
80,Calaveras,Horse Fire,f2d02439-f682-47e7-b6e9-6e51ca068c86
80,El Dorado,Holiday Fire,d20645f2-81b9-450f-abc1-433b81bd7fea
80,Lake,Spring 2 Fire,78eabcbb-32b9-4438-ab84-8eb65c044db7
80,Butte,Nelson Fire ,6890469e-78d7-4dac-b162-6c23498fabcc
80,Riverside,Ivy Fire,cb87a6f4-a560-41a5-81c0-1064d0c368b6
80,San Diego,Border 9 Fire,e094035d-ac9c-4ea9-a23b-bb55321a64d6
80,Santa Clara,Sweigert Fire ,a8c2bf1e-bb0f-4eec-a435-36d7723dfda6
80,Riverside,Lincoln Fire,6311a921-f8e9-45c1-b10d-fee8be8dae29
80,Yuba,Scott Fire,31cbc968-6d9d-412b-8bc3-6846ca398fe2
80,Yuba,Scott Fire,937f9f26-8d23-4ee7-a0f3-61313dcc63f3
80,Fresno,Butte Fire,3513f584-632d-4fd0-a98a-646eb0753248
80,Butte,Centerville Fire,dd374f36-e7cb-4a48-91ee-e8be101e0f88
80,Tehama,Baker Fire,140161a1-ca06-448a-87f2-27e688b2d922
79,Mariposa,Montgomery Fire,eb9797e5-4caa-4514-8098-6bd120c0e3c6
79,Plumas,Mills File,ba20d998-185c-48ac-8006-15aadf4d3106
79,Tulare,Fountain Fire ,92d70dc0-19af-4c87-ab01-8c7051caab73
78,Riverside,Sabina Fire,7ac5c3c7-ba1d-47c4-8678-727729c51465
78,Santa Clara,Castro Fire,e8ebb6f2-16f5-4342-bce1-d36ff9c9422c
78,Tehama,Spring Fire ,80f2c7d1-d28d-43d0-97a3-ff53cc991a8c
78,Ventura,Sherwood Fire,69b7a19e-7be7-43c1-8779-c7110b22f552
77,Santa Barbara,Cruces Fire,756cceab-80e1-47af-8c85-9e650352b48e
77,Modoc,3-12 Fire,12f68592-30e3-461c-b489-bc99ba52a38a
76,Fresno,Tivy Fire,0956bfcb-8915-4163-b4ed-4f3a6ab32895
76,Fresno,Anchor Fire,595f6f52-a55b-40e7-8aa6-b409ff9a7a5b
76,Shasta,Silver Fire,b181e69a-5864-44c1-b5b4-f4c5832a4539
76,Nevada,McCourtney Fire (Wind Complex),9a2b8ac1-41f4-4f98-a4e1-9b5ddee37251
75,Shasta,Cassel Fire,0bc42201-27c2-4b3d-a329-ce44bc1261d9
75,Lake,Eagle Fire,600d608d-6279-435d-bc9b-99aacaa5e80f
75,San Bernardino,Silverwood Fire,ed51bbd2-6f8e-4f46-9073-3673a583fada
75,Madera,Revis Fire,7055a440-5d4c-4f58-bac9-2954ff6698a5
75,San Bernardino,Lytle Fire,e2c4b308-9a2d-483b-8434-999bef9adc7c
75,Napa,Silverado Fire,d8d1c943-7b5d-4885-9043-f41075d6eded
75,Monterey,San Lucas Fire,91c3081d-33b4-46f2-8774-032c57f0f6a2
75,Shasta,Lake Fire,47ee7239-2bc9-4794-8582-982a92fdda9f
75,Shasta,Fern Fire,dfd02b2e-7e2d-4636-a178-0ebff2d170c8
75,Shasta,Mallard Fire,259d9359-0cc2-4058-bfc2-f28ab2a540f4
75,El Dorado,Kyburz Fire,74635a69-f34f-4c6e-9e09-1a32d732bb42
75,Riverside,Wolf Fire,d37acb3f-94c8-47ef-b3da-6eb0d7353aa7
75,Butte,Webb Fire,8581f0b0-92da-4ce1-8d6f-e32557515a1e
75,Tehama,Tehama Fire,ff13baa0-35e0-44dd-b994-38ada16baf7b
75,Glenn,Chrome Fire,09f22e57-6058-4a87-972a-ece08f4527d4
75,Colusa,Stony Fire,b4377461-c17b-41b1-8dc2-9722f8ead519
74,San Bernardino,Bryant Fire,67c20627-e6cb-4900-9f40-01e8da154a53
74,San Luis Obispo,Linne Fire,98bf51ea-bf23-40a3-b95e-4b795baced3e
74,Santa Clara,Coyote Fire,be4489fb-f51f-4109-8132-c7a28e0d9995
74,El Dorado,Axel Fire,f75027cb-2526-4524-989f-71d0d56353ec
73,San Bernardino,Liveoak Fire,31f21c59-8a94-4b17-91aa-88ca14817162
73,Riverside,Main Fire,8e840df1-b34b-44fd-8ade-0350a0113a81
73,Yuba,McGanney Fire,397ed8e6-6088-4e03-9316-8f50c65a83be
73,San Luis Obispo,Lynch Fire,92a8a466-061b-430a-87f9-3b5192947578
72,Riverside,Ellis Fire,244961af-65d5-472b-972f-e02df96e9ccb
72,Butte,Wildlife Fire,9c21bb74-e919-403c-8a43-05f561669e4e
72,Butte,Cedar Fire,c6228c11-4388-4b33-aa18-3593c90f72ad
72,Butte,Olive Fire,3435fd06-f77e-42c3-8fa5-261cf0cb828c
70,Tuolumne,Jackson Fire,726710bb-32d4-46bf-9729-7f3396defcf0
70,Monterey,Arroyo Fire,ae6a40fa-c0f3-460b-8e19-fbf4b5803bb8
70,Riverside,Tornado Fire,57ef80d4-4674-4a3a-9fd6-3f1d792a1953
70,Colusa,Sand Fire,0726d9f7-2baa-4652-b1d6-cbab45783f64
70,San Luis Obispo,Camatta Fire,47dd7f12-4141-473e-b2c1-2e625df3b784
70,Tehama,Spring Fire,994876ff-2369-4a13-9642-d2dfbd372ac9
70,Santa Clara,Tesla Fire,a4d4923c-cf9e-43a9-b62e-dc9c04f0ec24
70,San Diego,Pala Fire,c88af25d-aff4-4b20-9c58-0b819c8ae99a
70,Santa Clara,Curie Fire,01018620-8f10-4de0-a7e6-78cc9a77cc9a
70,Fresno,Newmark Fire,2e8eb057-1d9a-41a7-ab9f-9b85ce3374c4
70,Yuba,Levee Fire,3fd43a39-4e82-4b7e-a642-be86b5c73522
70,Lake,Double Fire,ae025ba5-8b5d-48de-ad5e-3037de3d18e9
70,Fresno,Manning Fire,b3fc6dff-f13a-41c4-b7f3-e9e960a941d5
70,Santa Clara,Felipe Fire,9a1a4247-479d-46ff-99cc-4251c5e333fa
70,Solano,Norman Fire,45cf54ae-c166-4f81-816f-2e0ef959a56e
70,Kern,Ranch Fire,9487beeb-6c40-46fc-b4b3-a353a688a826
69,Siskiyou,Prairie Fire,bd869df0-5333-4b9f-957f-b3d563f09f94
69,Fresno,Hill Fire,386b7562-fe70-490b-a92c-a3c21eece0c2
69,Lake,Foothill Fire,6a75dc36-9f37-4c3a-870d-345f94a8104c
68,Merced,Romero Fire,bda69d0e-716e-439e-9a18-49f44d449086
68,Sacramento,Clay Fire,bf3148c5-75dd-4f79-8b3b-c5b483065b47
68,Modoc,Rail Fire,0875cf4e-9948-45ed-a76d-d74564319b49
68,Tehama,Corning Fire ,18fe1e24-799d-4aa9-a7ec-fa8e331ae3e9
67,Marin,Muir Fire,16b1921b-f753-4a36-85bc-d903555f0af4
67,El Dorado,Bumper Fire,d8de1c4a-9b2c-46ad-aab4-3b2012571e4a
67,Mendocino,Heart Fire,fb7f7795-ede7-40cc-acf6-3ee6e761d0a9
67,Kern,Pass Fire,17b99f78-78b8-4bd1-90fc-5d9c3cb61b95
67,Lassen,River Fire,b02f2513-9359-45e2-9971-08f7b1f0dc0f
67,Calaveras,Lynette Fire,9fc12331-47f4-4d79-bffe-914f13658993
66,Monterey,Jolon Fire,954bfbe7-424c-49e0-9611-23e9f7a475a2
66,El Dorado,Omega Fire,6e4ecf7a-2864-4fc6-85cb-9b2a0ac324df
65,San Bernardino,Scales Fire,d95a4f8c-008a-4691-b1b2-9173b4dca34d
65,Placer,Sugar Fire,0888bb9d-0d9b-4a49-bf3d-a55a7c40a707
65,Stanislaus,Orange Fire,8740caa0-f86c-4103-b830-0435b9933a2b
65,Napa,Creek Fire,3135c367-1274-4cc4-9152-661f6fd7707e
65,Inyo,June Fire,5463296a-0cfa-46a1-bd8a-dfbf1afc996b
64,San Benito,Panoche Fire,9f926d66-2cfa-4e3d-b4a3-4ea3b4b23698
64,Ventura,Wheeler Fire,0adb968c-eb85-41c5-8e08-04c0ec386c79
64,Napa,Canyon Fire,26676376-4e61-4d68-a28f-5fd8b4501acd
63,Riverside,Benton Fire,28599f05-c64d-49a5-be59-23879eecb980
63,Santa Clara,Park Fire,f19a49b4-9d0f-4c61-83ea-9b4a741b0bef
63,Glenn,Elk Fire,082bd2d3-457b-496b-a469-0d2550aac7ef
63,Mariposa,Westfall Fire,1dfae538-fd95-4454-865d-3d74e4b56665
63,Tehama,Paskenta Fire,aed86291-4631-4d79-ba5f-6b2c8ca399c9
63,Riverside,Placentia Fire,ee20b421-06cd-40d2-a22c-0f9e8ddeee71
63,Stanislaus,Stuhr Fire,e596a67e-177f-4db9-a2d6-dda7da1678fb
63,Siskiyou,Cherry Fire,5aa13874-fb24-44f0-969a-d12dbc7edca8
