"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00049026","TRINITY RIVER HATCHERY, CA US","40.7263","-122.7947","567.2","2017-06","0.69",",,,7","69.0",",7","87.9",",,,7","50.2",",,,7"
"USC00049026","TRINITY RIVER HATCHERY, CA US","40.7263","-122.7947","567.2","2017-07","0.00",",,,7","75.6",",7","98.0",",,,7","53.1",",,,7"
"USC00049026","TRINITY RIVER HATCHERY, CA US","40.7263","-122.7947","567.2","2017-08","0.00",",,,7","77.1",",7","99.7",",,,7","54.4",",,,7"
"USC00049026","TRINITY RIVER HATCHERY, CA US","40.7263","-122.7947","567.2","2017-09","0.76",",,,7","68.1",",7","89.1",",,,7","47.2",",,,7"
"USC00049026","TRINITY RIVER HATCHERY, CA US","40.7263","-122.7947","567.2","2017-10","4.06",",,,7","55.2",",7","74.9",",,,7","35.5",",,,7"
"USC00049026","TRINITY RIVER HATCHERY, CA US","40.7263","-122.7947","567.2","2017-11","5.18",",,,7","47.5",",7","57.0",",,,7","37.9",",,,7"
"USC00049026","TRINITY RIVER HATCHERY, CA US","40.7263","-122.7947","567.2","2017-12","0.27",",,,7","40.3",",7","50.3",",,,7","30.2",",,,7"
"USC00049026","TRINITY RIVER HATCHERY, CA US","40.7263","-122.7947","567.2","2018-01","3.52",",,,7","45.5",",7","50.6",",,,7","40.4",",,,7"
"USC00049026","TRINITY RIVER HATCHERY, CA US","40.7263","-122.7947","567.2","2018-02","0.53",",,,7","42.3",",7","56.7",",,,7","27.8",",,,7"
"USC00049026","TRINITY RIVER HATCHERY, CA US","40.7263","-122.7947","567.2","2018-03","3.45",",,,7","45.3",",7","57.3",",,,7","33.2",",,,7"
"USC00049026","TRINITY RIVER HATCHERY, CA US","40.7263","-122.7947","567.2","2018-04","3.95",",,,7","53.3",",7","68.1",",,,7","38.6",",,,7"
"USC00049026","TRINITY RIVER HATCHERY, CA US","40.7263","-122.7947","567.2","2018-05","0.83",",,,7","64.1",",7","81.3",",,,7","46.9",",,,7"
"USC00049026","TRINITY RIVER HATCHERY, CA US","40.7263","-122.7947","567.2","2018-06","0.00",",,,7","68.4",",7","89.1",",,,7","47.7",",,,7"
"USC00049026","TRINITY RIVER HATCHERY, CA US","40.7263","-122.7947","567.2","2018-07","0.25",",,,7","78.1","3,7","100.4","3,,,7","55.9","3,,,7"
"USC00049026","TRINITY RIVER HATCHERY, CA US","40.7263","-122.7947","567.2","2018-08","0.00",",,,7",,,,,,
"USC00049026","TRINITY RIVER HATCHERY, CA US","40.7263","-122.7947","567.2","2018-09","0.01",",,,7","66.2",",7","88.7",",,,7","43.7",",,,7"
"USC00049026","TRINITY RIVER HATCHERY, CA US","40.7263","-122.7947","567.2","2018-10","0.01",",,,7","57.7",",7","77.7",",,,7","37.7",",,,7"
"USC00049026","TRINITY RIVER HATCHERY, CA US","40.7263","-122.7947","567.2","2018-11","5.96",",,,7","47.5",",7","63.7",",,,7","31.4",",,,7"
"USC00049026","TRINITY RIVER HATCHERY, CA US","40.7263","-122.7947","567.2","2018-12","3.99",",,,7","42.2",",7","50.4",",,,7","34.1",",,,7"
"USC00049026","TRINITY RIVER HATCHERY, CA US","40.7263","-122.7947","567.2","2019-01","6.33",",,,7","43.2",",7","52.9",",,,7","33.5",",,,7"
"USC00049026","TRINITY RIVER HATCHERY, CA US","40.7263","-122.7947","567.2","2019-02","10.69",",,,7","39.1","1,7","48.1","1,,,7","30.1","1,,,7"
"USC00049026","TRINITY RIVER HATCHERY, CA US","40.7263","-122.7947","567.2","2019-03","4.32",",,,7","46.1",",7","57.9",",,,7","34.2",",,,7"
"USC00049026","TRINITY RIVER HATCHERY, CA US","40.7263","-122.7947","567.2","2019-04","3.15",",,,7","55.9",",7","71.1",",,,7","40.7",",,,7"
"USC00049026","TRINITY RIVER HATCHERY, CA US","40.7263","-122.7947","567.2","2019-05","2.05",",,,7","60.0",",7","76.5",",,,7","43.4",",,,7"
"USC00049026","TRINITY RIVER HATCHERY, CA US","40.7263","-122.7947","567.2","2019-06","0.19",",,,7","70.3",",7","91.2",",,,7","49.5",",,,7"
"USC00049026","TRINITY RIVER HATCHERY, CA US","40.7263","-122.7947","567.2","2019-07","0.00",",,,7","73.6",",7","94.3",",,,7","52.9",",,,7"
"USC00049026","TRINITY RIVER HATCHERY, CA US","40.7263","-122.7947","567.2","2019-08","0.00",",,,7","74.6",",7","95.0",",,,7","54.1",",,,7"
"USC00049026","TRINITY RIVER HATCHERY, CA US","40.7263","-122.7947","567.2","2019-09","1.06",",,,7","65.9",",7","86.0",",,,7","45.8",",,,7"
"USC00049026","TRINITY RIVER HATCHERY, CA US","40.7263","-122.7947","567.2","2019-10","0.32",",,,7","53.9",",7","74.8",",,,7","33.1",",,,7"
"USC00049026","TRINITY RIVER HATCHERY, CA US","40.7263","-122.7947","567.2","2019-11","1.16",",,,7","48.3","1,7","65.4","1,,,7","31.2",",,,7"
"USC00049026","TRINITY RIVER HATCHERY, CA US","40.7263","-122.7947","567.2","2019-12","5.63",",,,7","42.2",",7","47.8",",,,7","36.7",",,,7"
