"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2018-02",,,,,"51.2",",U","57.8",",,,U","44.5",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2018-03",,,,,"50.5",",U","56.6",",,,U","44.4",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2018-04",,,,,"55.0",",U","62.3",",,,U","47.7",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2018-05",,,,,"58.3",",U","66.9",",,,U","49.6",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2018-06",,,,,"68.8",",U","79.0",",,,U","58.5",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2018-07",,,,,"74.9",",U","84.0",",,,U","65.8",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2018-08",,,,,,,,,"63.1",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2018-09",,,,,"70.7","3,U","80.1","3,,,U","61.4",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2018-10",,,,,"65.1","4,U","73.6","4,,,U","56.6",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2018-11",,,,,"57.1",",U","62.1",",,,U","52.1",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2018-12",,,,,"47.6",",U","52.3",",,,U","43.0",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2019-02",,,,,"43.9",",U","49.0",",,,U","38.9",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2019-03",,,,,"50.9",",U","56.7",",,,U","45.1",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2019-04",,,,,"58.9",",U","66.3",",,,U","51.5",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2019-05",,,,,"56.7",",U","65.1",",,,U","48.4",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2019-06",,,,,"69.7",",U","80.1",",,,U","59.4",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2019-07",,,,,"73.4",",U","81.9",",,,U","64.9",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2019-08",,,,,"74.9",",U","84.3",",,,U","65.4",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2019-09",,,,,"69.8",",U","78.2",",,,U","61.3",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2019-10",,,,,"63.9",",U","71.9",",,,U","56.0",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2019-11",,,,,"57.7",",U","63.2",",,,U","52.2",",,,U"
"USR0000CBKD","BLACK DIAMOND CALIFORNIA, CA US","37.95","-121.8844","487.7","2019-12",,,,,"48.3",",U","52.3",",,,U","44.3",",,,U"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2012-01",,,"2.78",",,,K","50.5","1,K","61.4","1,,,K","39.5",",,,K"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2012-02",,,"1.21","1,,,K","53.4","1,K","64.5","1,,,K","42.3","1,,,K"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2012-03",,,"4.28",",,,K","54.8",",K","64.7",",,,K","44.9",",,,K"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2012-04",,,"2.59",",,,K","60.7",",K","72.1",",,,K","49.2",",,,K"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2012-05",,,"0.03",",,,K","66.4",",K","80.5",",,,K","52.3",",,,K"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2012-06",,,"0.04","2,,,K","70.3","4,K","83.9","3,,,K","56.7","2,,,K"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2012-07",,,"0.00",",,,K","72.5","5,K","88.2","4,,,K","56.8","1,,,K"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2012-08",,,"0.00",",,,K",,,,,"57.5",",,,K"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2012-09",,,"0.00",",,,K",,,,,"54.7",",,,K"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2013-01",,,"0.45",",,,7","46.4",",7","56.5",",,,7","36.3",",,,7"
